Time,Demand,Day,Month,Year,Winter,Spring,Summer,Fall,sma,ema
2021-08-19 15:00:00,1,19,8,2021,0,0,1,0,1.4,0.8755382518628537
2021-08-19 18:00:00,3,19,8,2021,0,0,1,0,1.4,1.159588470647311
2021-08-19 21:00:00,3,19,8,2021,0,0,1,0,0.8,0.5836921679085691
2021-08-20 00:00:00,0,20,8,2021,0,0,1,0,0.2,0.7730589804315406
2021-08-20 03:00:00,0,20,8,2021,0,0,1,0,1.2,2.055794778605713
2021-08-20 06:00:00,1,20,8,2021,0,0,1,0,2.4,2.515372653621027
2021-08-20 09:00:00,0,20,8,2021,0,0,1,0,2.8,2.3705298524038088
2021-08-20 12:00:00,0,20,8,2021,0,0,1,0,3.0,2.0102484357473513
2021-08-20 15:00:00,5,20,8,2021,0,0,1,0,3.0,1.5803532349358727
2021-08-20 18:00:00,6,20,8,2021,0,0,1,0,2.4,2.006832290498234
2021-08-20 21:00:00,3,20,8,2021,0,0,1,0,1.6,1.7202354899572485
2021-08-21 00:00:00,1,21,8,2021,0,0,1,0,1.6,2.3378881936654894
2021-08-21 03:00:00,0,21,8,2021,0,0,1,0,1.6,1.4801569933048324
2021-08-21 06:00:00,2,21,8,2021,0,0,1,0,1.8,1.8919254624436597
2021-08-21 09:00:00,2,21,8,2021,0,0,1,0,1.4,0.9867713288698883
2021-08-21 12:00:00,3,21,8,2021,0,0,1,0,1.4,1.9279503082957732
2021-08-21 15:00:00,1,21,8,2021,0,0,1,0,0.8,0.6578475525799256
2021-08-21 18:00:00,1,21,8,2021,0,0,1,0,0.8,1.6186335388638489
2021-08-21 21:00:00,0,21,8,2021,0,0,1,0,1.8,2.438565035053284
2021-08-22 00:00:00,2,22,8,2021,0,0,1,0,2.8,2.7457556925758992
2021-08-22 03:00:00,0,22,8,2021,0,0,1,0,4.0,4.292376690035523
2021-08-22 06:00:00,1,22,8,2021,0,0,1,0,4.8,3.163837128383933
2021-08-22 09:00:00,6,22,8,2021,0,0,1,0,4.8,3.1949177933570154
2021-08-22 12:00:00,5,22,8,2021,0,0,1,0,3.6,2.1092247522559555
2021-08-22 15:00:00,8,22,8,2021,0,0,1,0,2.6,2.1299451955713438
2021-08-22 18:00:00,4,22,8,2021,0,0,1,0,1.6,2.406149834837304
2021-08-22 21:00:00,1,22,8,2021,0,0,1,0,1.2,2.086630130380896
2021-08-23 00:00:00,0,23,8,2021,0,0,1,0,1.2,1.9374332232248692
2021-08-23 03:00:00,0,23,8,2021,0,0,1,0,1.6,2.0577534202539307
2021-08-23 06:00:00,3,23,8,2021,0,0,1,0,2.0,1.958288815483246
2021-08-23 09:00:00,2,23,8,2021,0,0,1,0,2.2,2.7051689468359537
2021-08-23 12:00:00,1,23,8,2021,0,0,1,0,2.0,1.6388592103221642
2021-08-23 15:00:00,2,23,8,2021,0,0,1,0,1.8,1.8034459645573024
2021-08-23 18:00:00,2,23,8,2021,0,0,1,0,1.4,1.0925728068814429
2021-08-23 21:00:00,4,23,8,2021,0,0,1,0,1.6,2.202297309704868
2021-08-24 00:00:00,1,24,8,2021,0,0,1,0,1.2,1.3950485379209618
2021-08-24 03:00:00,0,24,8,2021,0,0,1,0,1.2,1.8015315398032454
2021-08-24 06:00:00,0,24,8,2021,0,0,1,0,1.2,0.9300323586139746
2021-08-24 09:00:00,3,24,8,2021,0,0,1,0,1.2,1.201021026535497
2021-08-24 12:00:00,2,24,8,2021,0,0,1,0,0.6,0.6200215724093164
2021-08-24 15:00:00,1,24,8,2021,0,0,1,0,0.2,0.800680684356998
2021-08-24 18:00:00,0,24,8,2021,0,0,1,0,0.0,0.4133477149395443
2021-08-24 21:00:00,0,24,8,2021,0,0,1,0,0.2,0.8671204562379987
2021-08-25 00:00:00,0,25,8,2021,0,0,1,0,0.8,1.2755651432930295
2021-08-25 03:00:00,0,25,8,2021,0,0,1,0,1.6,1.9114136374919992
2021-08-25 06:00:00,0,25,8,2021,0,0,1,0,1.6,0.8503767621953531
2021-08-25 09:00:00,1,25,8,2021,0,0,1,0,1.6,1.2742757583279996
2021-08-25 12:00:00,3,25,8,2021,0,0,1,0,1.4,0.5669178414635687
2021-08-25 15:00:00,4,25,8,2021,0,0,1,0,0.8,0.8495171722186664
2021-08-25 18:00:00,0,25,8,2021,0,0,1,0,0.6,1.3779452276423791
2021-08-25 21:00:00,0,25,8,2021,0,0,1,0,1.2,1.5663447814791107
2021-08-26 00:00:00,0,26,8,2021,0,0,1,0,1.4,1.2519634850949195
2021-08-26 03:00:00,0,26,8,2021,0,0,1,0,2.0,2.0442298543194073
2021-08-26 06:00:00,3,26,8,2021,0,0,1,0,2.6,1.834642323396613
2021-08-26 09:00:00,3,26,8,2021,0,0,1,0,2.6,2.362819902879605
2021-08-26 12:00:00,1,26,8,2021,0,0,1,0,2.0,1.2230948822644088
2021-08-26 15:00:00,3,26,8,2021,0,0,1,0,1.8,1.5752132685864033
2021-08-26 18:00:00,3,26,8,2021,0,0,1,0,1.6,1.482063254842939
2021-08-26 21:00:00,3,26,8,2021,0,0,1,0,1.4,1.716808845724269
2021-08-27 00:00:00,0,27,8,2021,0,0,1,0,1.2,1.6547088365619593
2021-08-27 03:00:00,0,27,8,2021,0,0,1,0,1.8,2.144539230482846
2021-08-27 06:00:00,2,27,8,2021,0,0,1,0,2.0,1.4364725577079729
2021-08-27 09:00:00,2,27,8,2021,0,0,1,0,1.8,1.7630261536552307
2021-08-27 12:00:00,2,27,8,2021,0,0,1,0,1.6,1.2909817051386485
2021-08-27 15:00:00,3,27,8,2021,0,0,1,0,1.2,1.1753507691034872
2021-08-27 18:00:00,1,27,8,2021,0,0,1,0,0.8,1.1939878034257656
2021-08-27 21:00:00,1,27,8,2021,0,0,1,0,0.6,0.7835671794023249
2021-08-28 00:00:00,1,28,8,2021,0,0,1,0,1.0,1.7959918689505103
2021-08-28 03:00:00,0,28,8,2021,0,0,1,0,1.2,1.1890447862682165
2021-08-28 06:00:00,1,28,8,2021,0,0,1,0,1.8,2.1973279126336736
2021-08-28 09:00:00,0,28,8,2021,0,0,1,0,2.8,2.792696524178811
2021-08-28 12:00:00,3,28,8,2021,0,0,1,0,3.2,2.131551941755782
2021-08-28 15:00:00,2,28,8,2021,0,0,1,0,2.6,1.861797682785874
2021-08-28 18:00:00,3,28,8,2021,0,0,1,0,2.4,1.7543679611705216
2021-08-28 21:00:00,6,28,8,2021,0,0,1,0,2.6,2.574531788523916
2021-08-29 00:00:00,2,29,8,2021,0,0,1,0,2.2,2.502911974113681
2021-08-29 03:00:00,0,29,8,2021,0,0,1,0,3.0,3.7163545256826103
2021-08-29 06:00:00,1,29,8,2021,0,0,1,0,3.4,2.3352746494091208
2021-08-29 09:00:00,4,29,8,2021,0,0,1,0,3.4,2.81090301712174
2021-08-29 12:00:00,4,29,8,2021,0,0,1,0,2.6,1.5568497662727472
2021-08-29 15:00:00,6,29,8,2021,0,0,1,0,1.8,1.8739353447478269
2021-08-29 18:00:00,2,29,8,2021,0,0,1,0,1.0,1.7045665108484982
2021-08-29 21:00:00,1,29,8,2021,0,0,1,0,1.0,1.9159568964985512
2021-08-30 00:00:00,0,30,8,2021,0,0,1,0,1.2,1.8030443405656655
2021-08-30 03:00:00,0,30,8,2021,0,0,1,0,2.0,2.610637930999034
2021-08-30 06:00:00,2,30,8,2021,0,0,1,0,2.6,2.2020295603771105
2021-08-30 09:00:00,2,30,8,2021,0,0,1,0,2.2,1.7404252873326893
2021-08-30 12:00:00,2,30,8,2021,0,0,1,0,1.8,1.4680197069180738
2021-08-30 15:00:00,4,30,8,2021,0,0,1,0,1.4,1.1602835248884595
2021-08-30 18:00:00,3,30,8,2021,0,0,1,0,0.6,0.9786798046120493
2021-08-30 21:00:00,0,30,8,2021,0,0,1,0,0.4,1.4401890165923064
2021-08-31 00:00:00,0,31,8,2021,0,0,1,0,0.4,0.6524532030746996
2021-08-31 03:00:00,0,31,8,2021,0,0,1,0,1.2,2.2934593443948708
2021-08-31 06:00:00,0,31,8,2021,0,0,1,0,2.4,2.4349688020497995
2021-08-31 09:00:00,2,31,8,2021,0,0,1,0,2.4,1.5289728962632472
2021-08-31 12:00:00,0,31,8,2021,0,0,1,0,2.2,1.9566458680331997
2021-08-31 15:00:00,4,31,8,2021,0,0,1,0,2.2,1.0193152641754981
2021-08-31 18:00:00,6,31,8,2021,0,0,1,0,1.6,1.6377639120221332
2021-08-31 21:00:00,0,31,8,2021,0,0,1,0,0.6,1.0128768427836654
2021-09-01 00:00:00,1,1,9,2021,0,0,0,1,0.6,1.0918426080147556
2021-09-01 03:00:00,0,1,9,2021,0,0,0,1,0.4,0.6752512285224437
2021-09-01 06:00:00,1,1,9,2021,0,0,0,1,0.6,1.0612284053431704
2021-09-01 09:00:00,1,1,9,2021,0,0,0,1,0.6,0.7835008190149625
2021-09-01 12:00:00,0,1,9,2021,0,0,0,1,0.4,0.7074856035621137
2021-09-01 15:00:00,0,1,9,2021,0,0,0,1,0.4,0.5223338793433083
2021-09-01 18:00:00,1,1,9,2021,0,0,0,1,0.6,0.8049904023747424
2021-09-01 21:00:00,1,1,9,2021,0,0,0,1,1.2,1.6815559195622056
2021-09-02 00:00:00,0,2,9,2021,0,0,0,1,1.2,0.8699936015831616
2021-09-02 03:00:00,0,2,9,2021,0,0,0,1,1.4,1.4543706130414704
2021-09-02 06:00:00,1,2,9,2021,0,0,0,1,1.4,0.5799957343887745
2021-09-02 09:00:00,4,2,9,2021,0,0,0,1,1.6,1.6362470753609804
2021-09-02 12:00:00,1,2,9,2021,0,0,0,1,0.8,0.38666382292584967
2021-09-02 15:00:00,1,2,9,2021,0,0,0,1,0.6,1.090831383573987
2021-09-02 18:00:00,0,2,9,2021,0,0,0,1,0.4,0.25777588195056644
2021-09-02 21:00:00,2,2,9,2021,0,0,0,1,0.8,1.3938875890493245
2021-09-03 00:00:00,0,3,9,2021,0,0,0,1,0.4,0.1718505879670443
2021-09-03 03:00:00,0,3,9,2021,0,0,0,1,0.6,1.262591726032883
2021-09-03 06:00:00,0,3,9,2021,0,0,0,1,1.2,1.114567058644696
2021-09-03 09:00:00,2,3,9,2021,0,0,0,1,1.2,0.8417278173552554
2021-09-03 12:00:00,0,3,9,2021,0,0,0,1,0.8,0.7430447057631308
2021-09-03 15:00:00,1,3,9,2021,0,0,0,1,0.8,0.561151878236837
2021-09-03 18:00:00,3,3,9,2021,0,0,0,1,0.8,0.8286964705087538
2021-09-03 21:00:00,0,3,9,2021,0,0,0,1,0.2,0.37410125215789136
2021-09-04 00:00:00,0,4,9,2021,0,0,0,1,0.8,1.5524643136725027
2021-09-04 03:00:00,0,4,9,2021,0,0,0,1,0.8,0.2494008347719276
2021-09-04 06:00:00,1,4,9,2021,0,0,0,1,0.8,1.0349762091150019
2021-09-04 09:00:00,0,4,9,2021,0,0,0,1,0.6,0.16626722318128506
2021-09-04 12:00:00,3,4,9,2021,0,0,0,1,0.6,0.6899841394100013
2021-09-04 15:00:00,0,4,9,2021,0,0,0,1,0.0,0.11084481545419005
2021-09-04 18:00:00,0,4,9,2021,0,0,0,1,0.2,0.7933227596066675
2021-09-04 21:00:00,0,4,9,2021,0,0,0,1,0.6,0.7405632103027933
2021-09-05 00:00:00,0,5,9,2021,0,0,0,1,0.8,0.8622151730711117
2021-09-05 03:00:00,0,5,9,2021,0,0,0,1,2.0,2.4937088068685287
2021-09-05 06:00:00,1,5,9,2021,0,0,0,1,2.6,1.5748101153807412
2021-09-05 09:00:00,2,5,9,2021,0,0,0,1,3.4,3.329139204579019
2021-09-05 12:00:00,1,5,9,2021,0,0,0,1,3.0,1.0498734102538276
2021-09-05 15:00:00,6,5,9,2021,0,0,0,1,2.8,2.219426136386013
2021-09-05 18:00:00,3,5,9,2021,0,0,0,1,2.0,1.3665822735025517
2021-09-05 21:00:00,5,5,9,2021,0,0,0,1,1.6,1.8129507575906754
2021-09-06 00:00:00,0,6,9,2021,0,0,0,1,1.2,1.911054849001701
2021-09-06 03:00:00,0,6,9,2021,0,0,0,1,1.4,1.541967171727117
2021-09-06 06:00:00,2,6,9,2021,0,0,0,1,1.6,1.6073698993344674
2021-09-06 09:00:00,1,6,9,2021,0,0,0,1,1.4,1.3613114478180781
2021-09-06 12:00:00,3,6,9,2021,0,0,0,1,1.2,1.071579932889645
2021-09-06 15:00:00,1,6,9,2021,0,0,0,1,0.6,0.9075409652120521
2021-09-06 18:00:00,1,6,9,2021,0,0,0,1,0.4,0.71438662192643
2021-09-06 21:00:00,1,6,9,2021,0,0,0,1,0.4,0.9383606434747014
2021-09-07 00:00:00,0,7,9,2021,0,0,0,1,0.4,0.8095910812842867
2021-09-07 03:00:00,0,7,9,2021,0,0,0,1,0.4,0.6255737623164677
2021-09-07 06:00:00,0,7,9,2021,0,0,0,1,1.0,1.5397273875228579
2021-09-07 09:00:00,1,7,9,2021,0,0,0,1,1.4,1.0837158415443118
2021-09-07 12:00:00,1,7,9,2021,0,0,0,1,1.6,1.6931515916819053
2021-09-07 15:00:00,0,7,9,2021,0,0,0,1,1.4,0.7224772276962079
2021-09-07 18:00:00,3,7,9,2021,0,0,0,1,1.6,1.4621010611212701
2021-09-07 21:00:00,2,7,9,2021,0,0,0,1,1.0,0.4816514851308053
2021-09-08 00:00:00,2,8,9,2021,0,0,0,1,0.6,0.9747340407475135
2021-09-08 03:00:00,0,8,9,2021,0,0,0,1,0.6,0.9877676567538702
2021-09-08 06:00:00,1,8,9,2021,0,0,0,1,0.6,0.6498226938316757
2021-09-08 09:00:00,0,8,9,2021,0,0,0,1,0.6,0.9918451045025801
2021-09-08 12:00:00,0,8,9,2021,0,0,0,1,0.6,0.43321512922111716
2021-09-08 15:00:00,2,8,9,2021,0,0,0,1,0.6,0.6612300696683868
2021-09-08 18:00:00,0,8,9,2021,0,0,0,1,0.4,0.6221434194807447
2021-09-08 21:00:00,1,8,9,2021,0,0,0,1,0.4,0.44082004644559125
2021-09-09 00:00:00,0,9,9,2021,0,0,0,1,1.0,1.748095612987163
2021-09-09 03:00:00,0,9,9,2021,0,0,0,1,1.4,0.9605466976303941
2021-09-09 06:00:00,1,9,9,2021,0,0,0,1,1.8,1.832063741991442
2021-09-09 09:00:00,0,9,9,2021,0,0,0,1,1.6,0.6403644650869295
2021-09-09 12:00:00,4,9,9,2021,0,0,0,1,1.6,1.2213758279942948
2021-09-09 15:00:00,2,9,9,2021,0,0,0,1,0.8,0.42690964339128634
2021-09-09 18:00:00,2,9,9,2021,0,0,0,1,0.6,1.14758388532953
2021-09-09 21:00:00,0,9,9,2021,0,0,0,1,0.2,0.28460642892752425
2021-09-10 00:00:00,0,10,9,2021,0,0,0,1,0.2,0.76505592355302
2021-09-10 03:00:00,0,10,9,2021,0,0,0,1,1.2,1.856404285951683
2021-09-10 06:00:00,1,10,9,2021,0,0,0,1,1.4,0.8433706157020133
2021-09-10 09:00:00,0,10,9,2021,0,0,0,1,1.4,1.5709361906344554
2021-09-10 12:00:00,0,10,9,2021,0,0,0,1,1.4,0.5622470771346756
2021-09-10 15:00:00,5,10,9,2021,0,0,0,1,1.4,1.0472907937563036
2021-09-10 18:00:00,1,10,9,2021,0,0,0,1,1.2,1.7081647180897837
2021-09-10 21:00:00,1,10,9,2021,0,0,0,1,1.4,1.364860529170869
2021-09-11 00:00:00,0,11,9,2021,0,0,0,1,1.4,1.4721098120598557
2021-09-11 03:00:00,0,11,9,2021,0,0,0,1,1.6,1.2432403527805793
2021-09-11 06:00:00,4,11,9,2021,0,0,0,1,2.0,1.6480732080399039
2021-09-11 09:00:00,2,11,9,2021,0,0,0,1,2.0,2.162160235187053
2021-09-11 12:00:00,1,11,9,2021,0,0,0,1,1.6,1.0987154720266026
2021-09-11 15:00:00,1,11,9,2021,0,0,0,1,1.4,1.4414401567913688
2021-09-11 18:00:00,2,11,9,2021,0,0,0,1,1.2,0.7324769813510684
2021-09-11 21:00:00,4,11,9,2021,0,0,0,1,1.2,1.6276267711942458
2021-09-12 00:00:00,0,12,9,2021,0,0,0,1,0.8,1.1549846542340456
2021-09-12 03:00:00,0,12,9,2021,0,0,0,1,1.8,2.751751180796164
2021-09-12 06:00:00,0,12,9,2021,0,0,0,1,2.0,1.103323102822697
2021-09-12 09:00:00,2,12,9,2021,0,0,0,1,2.4,2.501167453864109
2021-09-12 12:00:00,2,12,9,2021,0,0,0,1,2.0,0.7355487352151314
2021-09-12 15:00:00,5,12,9,2021,0,0,0,1,1.6,1.6674449692427395
2021-09-12 18:00:00,1,12,9,2021,0,0,0,1,0.8,0.8236991568100877
2021-09-12 21:00:00,2,12,9,2021,0,0,0,1,1.2,2.11162997949516
2021-09-13 00:00:00,0,13,9,2021,0,0,0,1,1.0,0.8824661045400585
2021-09-13 03:00:00,0,13,9,2021,0,0,0,1,1.6,2.4077533196634398
2021-09-13 06:00:00,1,13,9,2021,0,0,0,1,2.6,2.2549774030267056
2021-09-13 09:00:00,3,13,9,2021,0,0,0,1,2.8,2.271835546442293
2021-09-13 12:00:00,1,13,9,2021,0,0,0,1,2.2,1.5033182686844704
2021-09-13 15:00:00,3,13,9,2021,0,0,0,1,2.0,1.5145570309615288
2021-09-13 18:00:00,5,13,9,2021,0,0,0,1,1.6,1.3355455124563136
2021-09-13 21:00:00,2,13,9,2021,0,0,0,1,1.0,1.6763713539743526
2021-09-14 00:00:00,0,14,9,2021,0,0,0,1,0.6,0.8903636749708758
2021-09-14 03:00:00,0,14,9,2021,0,0,0,1,1.0,1.784247569316235
2021-09-14 06:00:00,1,14,9,2021,0,0,0,1,1.0,0.5935757833139172
2021-09-14 09:00:00,2,14,9,2021,0,0,0,1,0.8,1.1894983795441567
2021-09-14 12:00:00,0,14,9,2021,0,0,0,1,0.4,0.39571718887594487
2021-09-14 15:00:00,2,14,9,2021,0,0,0,1,0.4,0.7929989196961045
2021-09-14 18:00:00,0,14,9,2021,0,0,0,1,0.2,0.5971447925839632
2021-09-14 21:00:00,0,14,9,2021,0,0,0,1,0.4,0.861999279797403
2021-09-15 00:00:00,0,15,9,2021,0,0,0,1,0.4,0.39809652838930887
2021-09-15 03:00:00,0,15,9,2021,0,0,0,1,0.6,0.9079995198649353
2021-09-15 06:00:00,1,15,9,2021,0,0,0,1,1.0,0.9320643522595392
2021-09-15 09:00:00,1,15,9,2021,0,0,0,1,1.2,1.2719996799099569
2021-09-15 12:00:00,0,15,9,2021,0,0,0,1,1.0,0.6213762348396928
2021-09-15 15:00:00,1,15,9,2021,0,0,0,1,1.0,0.847999786606638
2021-09-15 18:00:00,2,15,9,2021,0,0,0,1,0.8,0.4142508232264619
2021-09-15 21:00:00,2,15,9,2021,0,0,0,1,0.6,0.8986665244044253
2021-09-16 00:00:00,0,16,9,2021,0,0,0,1,0.4,0.6095005488176413
2021-09-16 03:00:00,0,16,9,2021,0,0,0,1,1.0,1.599111016269617
2021-09-16 06:00:00,0,16,9,2021,0,0,0,1,1.4,1.0730003658784275
2021-09-16 09:00:00,1,16,9,2021,0,0,0,1,1.4,1.0660740108464113
2021-09-16 12:00:00,1,16,9,2021,0,0,0,1,1.2,0.7153335772522851
2021-09-16 15:00:00,3,16,9,2021,0,0,0,1,1.0,0.7107160072309409
2021-09-16 18:00:00,2,16,9,2021,0,0,0,1,1.0,1.4768890515015234
2021-09-16 21:00:00,0,16,9,2021,0,0,0,1,0.6,0.47381067148729394
2021-09-17 00:00:00,0,17,9,2021,0,0,0,1,0.6,0.9845927010010156
2021-09-17 03:00:00,0,17,9,2021,0,0,0,1,0.8,0.6492071143248626
2021-09-17 06:00:00,3,17,9,2021,0,0,0,1,1.0,0.9897284673340104
2021-09-17 09:00:00,0,17,9,2021,0,0,0,1,0.4,0.4328047428832417
2021-09-17 12:00:00,0,17,9,2021,0,0,0,1,0.4,0.6598189782226737
2021-09-17 15:00:00,1,17,9,2021,0,0,0,1,0.4,0.2885364952554945
2021-09-17 18:00:00,1,17,9,2021,0,0,0,1,0.4,0.7732126521484491
2021-09-17 21:00:00,0,17,9,2021,0,0,0,1,0.2,0.192357663503663
2021-09-18 00:00:00,0,18,9,2021,0,0,0,1,0.6,1.182141768098966
2021-09-18 03:00:00,0,18,9,2021,0,0,0,1,0.8,0.4615717756691087
2021-09-18 06:00:00,1,18,9,2021,0,0,0,1,0.8,0.7880945120659775
2021-09-18 09:00:00,0,18,9,2021,0,0,0,1,1.0,0.9743811837794057
2021-09-18 12:00:00,2,18,9,2021,0,0,0,1,1.0,0.5253963413773184
2021-09-18 15:00:00,1,18,9,2021,0,0,0,1,0.6,0.6495874558529372
2021-09-18 18:00:00,0,18,9,2021,0,0,0,1,0.4,0.35026422758487896
2021-09-18 21:00:00,2,18,9,2021,0,0,0,1,0.4,0.43305830390195815
2021-09-19 00:00:00,0,19,9,2021,0,0,0,1,0.0,0.23350948505658597
2021-09-19 03:00:00,0,19,9,2021,0,0,0,1,1.0,1.9553722026013056
2021-09-19 06:00:00,0,19,9,2021,0,0,0,1,2.0,1.8223396567043906
2021-09-19 09:00:00,0,19,9,2021,0,0,0,1,2.2,1.636914801734204
2021-09-19 12:00:00,0,19,9,2021,0,0,0,1,2.2,1.2148931044695939
2021-09-19 15:00:00,5,19,9,2021,0,0,0,1,2.2,1.0912765344894693
2021-09-19 18:00:00,5,19,9,2021,0,0,0,1,1.8,1.8099287363130625
2021-09-19 21:00:00,1,19,9,2021,0,0,0,1,1.2,1.3941843563263128
2021-09-20 00:00:00,0,20,9,2021,0,0,0,1,1.2,1.539952490875375
2021-09-20 03:00:00,0,20,9,2021,0,0,0,1,1.8,1.929456237550875
2021-09-20 06:00:00,3,20,9,2021,0,0,0,1,2.2,1.6933016605835833
2021-09-20 09:00:00,2,20,9,2021,0,0,0,1,2.0,1.9529708250339166
2021-09-20 12:00:00,1,20,9,2021,0,0,0,1,1.6,1.128867773722389
2021-09-20 15:00:00,3,20,9,2021,0,0,0,1,1.4,1.3019805500226111
2021-09-20 18:00:00,2,20,9,2021,0,0,0,1,1.2,1.4192451824815926
2021-09-20 21:00:00,2,20,9,2021,0,0,0,1,0.8,0.8679870333484074
2021-09-21 00:00:00,0,21,9,2021,0,0,0,1,0.4,0.9461634549877285
2021-09-21 03:00:00,0,21,9,2021,0,0,0,1,0.4,0.5786580222322717
2021-09-21 06:00:00,2,21,9,2021,0,0,0,1,0.6,0.9641089699918189
2021-09-21 09:00:00,0,21,9,2021,0,0,0,1,1.0,1.7191053481548477
2021-09-21 12:00:00,0,21,9,2021,0,0,0,1,1.0,0.6427393133278794
2021-09-21 15:00:00,0,21,9,2021,0,0,0,1,1.0,1.146070232103232
2021-09-21 18:00:00,1,21,9,2021,0,0,0,1,1.2,0.7618262088852529
2021-09-21 21:00:00,4,21,9,2021,0,0,0,1,1.0,0.7640468214021546
2021-09-22 00:00:00,0,22,9,2021,0,0,0,1,0.2,0.5078841392568353
2021-09-22 03:00:00,0,22,9,2021,0,0,0,1,0.6,1.176031214268103
2021-09-22 06:00:00,1,22,9,2021,0,0,0,1,0.6,0.33858942617122356
2021-09-22 09:00:00,0,22,9,2021,0,0,0,1,0.8,1.4506874761787354
2021-09-22 12:00:00,0,22,9,2021,0,0,0,1,0.8,0.22572628411414905
2021-09-22 15:00:00,2,22,9,2021,0,0,0,1,0.8,0.9671249841191569
2021-09-22 18:00:00,0,22,9,2021,0,0,0,1,0.6,0.483817522742766
2021-09-22 21:00:00,2,22,9,2021,0,0,0,1,0.6,0.6447499894127713
2021-09-23 00:00:00,0,23,9,2021,0,0,0,1,0.4,0.6558783484951773
2021-09-23 03:00:00,0,23,9,2021,0,0,0,1,0.8,1.0964999929418475
2021-09-23 06:00:00,1,23,9,2021,0,0,0,1,1.2,1.1039188989967847
2021-09-23 09:00:00,0,23,9,2021,0,0,0,1,1.4,1.3976666619612317
2021-09-23 12:00:00,1,23,9,2021,0,0,0,1,1.4,0.7359459326645232
2021-09-23 15:00:00,2,23,9,2021,0,0,0,1,1.2,0.9317777746408211
2021-09-23 18:00:00,2,23,9,2021,0,0,0,1,0.8,0.49063062177634886
2021-09-23 21:00:00,2,23,9,2021,0,0,0,1,0.4,0.6211851830938808
2021-09-24 00:00:00,0,24,9,2021,0,0,0,1,0.0,0.3270870811842326
2021-09-24 03:00:00,0,24,9,2021,0,0,0,1,1.0,2.080790122062587
2021-09-24 06:00:00,0,24,9,2021,0,0,0,1,1.2,0.551391387456155
2021-09-24 09:00:00,0,24,9,2021,0,0,0,1,1.6,2.053860081375058
2021-09-24 12:00:00,0,24,9,2021,0,0,0,1,1.6,0.36759425830410336
2021-09-24 15:00:00,5,24,9,2021,0,0,0,1,1.6,1.3692400542500387
2021-09-24 18:00:00,1,24,9,2021,0,0,0,1,0.8,0.5783961722027355
2021-09-24 21:00:00,2,24,9,2021,0,0,0,1,0.6,0.9128267028333592
2021-09-25 00:00:00,0,25,9,2021,0,0,0,1,0.4,0.7189307814684903
2021-09-25 03:00:00,0,25,9,2021,0,0,0,1,0.8,1.275217801888906
2021-09-25 06:00:00,1,25,9,2021,0,0,0,1,0.8,0.47928718764566025
2021-09-25 09:00:00,0,25,9,2021,0,0,0,1,1.2,1.8501452012592705
2021-09-25 12:00:00,1,25,9,2021,0,0,0,1,1.2,0.3195247917637735
2021-09-25 15:00:00,2,25,9,2021,0,0,0,1,1.0,1.233430134172847
2021-09-25 18:00:00,0,25,9,2021,0,0,0,1,0.6,0.21301652784251568
2021-09-25 21:00:00,3,25,9,2021,0,0,0,1,0.6,0.8222867561152314
2021-09-26 00:00:00,0,26,9,2021,0,0,0,1,0.2,0.47534435189501045
2021-09-26 03:00:00,0,26,9,2021,0,0,0,1,1.4,2.548191170743488
2021-09-26 06:00:00,0,26,9,2021,0,0,0,1,2.2,1.6502295679300067
2021-09-26 09:00:00,0,26,9,2021,0,0,0,1,2.8,2.698794113828992
2021-09-26 12:00:00,1,26,9,2021,0,0,0,1,2.8,1.1001530452866712
2021-09-26 15:00:00,6,26,9,2021,0,0,0,1,2.6,1.7991960758859946
2021-09-26 18:00:00,4,26,9,2021,0,0,0,1,1.4,0.7334353635244475
2021-09-26 21:00:00,3,26,9,2021,0,0,0,1,0.8,1.5327973839239966
2021-09-27 00:00:00,0,27,9,2021,0,0,0,1,0.6,1.155623575682965
2021-09-27 03:00:00,0,27,9,2021,0,0,0,1,0.8,1.355198255949331
2021-09-27 06:00:00,0,27,9,2021,0,0,0,1,1.4,1.7704157171219765
2021-09-27 09:00:00,1,27,9,2021,0,0,0,1,1.4,0.9034655039662207
2021-09-27 12:00:00,2,27,9,2021,0,0,0,1,1.2,1.1802771447479845
2021-09-27 15:00:00,1,27,9,2021,0,0,0,1,0.8,0.6023103359774805
2021-09-27 18:00:00,3,27,9,2021,0,0,0,1,0.6,0.7868514298319897
2021-09-27 21:00:00,0,27,9,2021,0,0,0,1,0.0,0.401540223984987
2021-09-28 00:00:00,0,28,9,2021,0,0,0,1,0.6,1.5245676198879932
2021-09-28 03:00:00,0,28,9,2021,0,0,0,1,0.6,0.26769348265665804
2021-09-28 06:00:00,0,28,9,2021,0,0,0,1,0.8,1.3497117465919954
2021-09-28 09:00:00,0,28,9,2021,0,0,0,1,1.0,0.5117956551044387
2021-09-28 12:00:00,3,28,9,2021,0,0,0,1,1.0,0.8998078310613303
2021-09-28 15:00:00,0,28,9,2021,0,0,0,1,0.4,0.34119710340295917
2021-09-28 18:00:00,1,28,9,2021,0,0,0,1,0.4,0.5998718873742203
2021-09-28 21:00:00,1,28,9,2021,0,0,0,1,0.6,0.8941314022686394
2021-09-29 00:00:00,0,29,9,2021,0,0,0,1,0.6,0.7332479249161468
2021-09-29 03:00:00,0,29,9,2021,0,0,0,1,1.2,1.5960876015124263
2021-09-29 06:00:00,0,29,9,2021,0,0,0,1,1.4,0.8221652832774312
